+3.32500E+2	+1.39694E-1	+6.53292E-2	+8.97744E-2
+3.33000E+2	+1.37451E-1	+6.36160E-2	+8.72664E-2
+3.33500E+2	+1.35544E-1	+6.20531E-2	+8.49846E-2
+3.34000E+2	+1.30508E-1	+6.06749E-2	+8.29766E-2
+3.34500E+2	+1.31561E-1	+5.93452E-2	+8.10410E-2
+3.35000E+2	+1.32828E-1	+5.81594E-2	+7.92970E-2
+3.35500E+2	+1.26480E-1	+5.69835E-2	+7.76038E-2
+3.36000E+2	+1.27502E-1	+5.58972E-2	+7.59946E-2
+3.36500E+2	+1.22360E-1	+5.49242E-2	+7.45625E-2
+3.37000E+2	+1.23123E-1	+5.39109E-2	+7.30532E-2
+3.37500E+2	+1.21292E-1	+5.29564E-2	+7.16851E-2
+3.38000E+2	+1.25458E-1	+5.20671E-2	+7.03493E-2
+3.38500E+2	+1.21674E-1	+5.12512E-2	+6.91607E-2
+3.39000E+2	+1.16486E-1	+5.04943E-2	+6.80416E-2
+3.39500E+2	+1.20071E-1	+4.98145E-2	+6.70045E-2
+3.40000E+2	+1.13419E-1	+4.90720E-2	+6.59302E-2
+3.40500E+2	+1.19507E-1	+4.83608E-2	+6.48457E-2
+3.41000E+2	+1.14380E-1	+4.75975E-2	+6.37249E-2
+3.41500E+2	+1.10977E-1	+4.68208E-2	+6.25086E-2
+3.42000E+2	+1.08841E-1	+4.58876E-2	+6.11666E-2
+3.42500E+2	+1.08368E-1	+4.49891E-2	+5.99223E-2
+3.43000E+2	+1.10184E-1	+4.42490E-2	+5.86980E-2
+3.43500E+2	+1.03745E-1	+4.35842E-2	+5.77085E-2
+3.44000E+2	+1.03821E-1	+4.29633E-2	+5.67910E-2
+3.44500E+2	+1.08963E-1	+4.23961E-2	+5.59099E-2
+3.45000E+2	+1.08200E-1	+4.18882E-2	+5.51648E-2
+3.45500E+2	+1.03287E-1	+4.14661E-2	+5.44778E-2
+3.46000E+2	+1.00555E-1	+4.09709E-2	+5.37995E-2
+3.46500E+2	+1.08246E-1	+4.05914E-2	+5.31658E-2
+3.47000E+2	+1.00937E-1	+4.01801E-2	+5.25499E-2
+3.47500E+2	+1.04218E-1	+3.97665E-2	+5.19215E-2
+3.48000E+2	+1.04538E-1	+3.93598E-2	+5.13240E-2
+3.48500E+2	+1.03287E-1	+3.90121E-2	+5.07692E-2
+3.49000E+2	+9.91364E-2	+3.86587E-2	+5.02149E-2
+3.49500E+2	+1.02921E-1	+3.82777E-2	+4.96549E-2
+3.50000E+2	+1.03027E-1	+3.78859E-2	+4.90468E-2
+3.50500E+2	+1.00494E-1	+3.75322E-2	+4.85328E-2
+3.51000E+2	+1.03180E-1	+3.72135E-2	+4.80149E-2
+3.51500E+2	+9.67560E-2	+3.68458E-2	+4.73933E-2
+3.52000E+2	+1.01318E-1	+3.65000E-2	+4.69321E-2
+3.52500E+2	+1.00281E-1	+3.61717E-2	+4.63932E-2
+3.53000E+2	+9.80072E-2	+3.58106E-2	+4.58503E-2
+3.53500E+2	+9.85565E-2	+3.55065E-2	+4.53566E-2
+3.54000E+2	+9.38110E-2	+3.51293E-2	+4.48390E-2
+3.54500E+2	+9.66187E-2	+3.48106E-2	+4.42972E-2
+3.55000E+2	+9.48334E-2	+3.44673E-2	+4.37513E-2
+3.55500E+2	+8.96149E-2	+3.40522E-2	+4.31092E-2
+3.56000E+2	+8.77686E-2	+3.39112E-2	+4.28921E-2
+3.56500E+2	+8.36639E-2	+3.34557E-2	+4.21877E-2
+3.57000E+2	+9.23004E-2	+3.30784E-2	+4.15417E-2
+3.57500E+2	+9.28955E-2	+3.27926E-2	+4.11197E-2
+3.58000E+2	+8.92639E-2	+3.24635E-2	+4.06409E-2
+3.58500E+2	+9.25751E-2	+3.21879E-2	+4.01705E-2
+3.59000E+2	+9.09119E-2	+3.18788E-2	+3.96698E-2
+3.59500E+2	+9.13849E-2	+3.15157E-2	+3.90266E-2
+3.60000E+2	+9.13544E-2	+3.12086E-2	+3.85620E-2
+3.60500E+2	+8.97064E-2	+3.09473E-2	+3.80542E-2
+3.61000E+2	+8.89435E-2	+3.06765E-2	+3.75713E-2
+3.61500E+2	+9.26666E-2	+3.03882E-2	+3.70521E-2
+3.62000E+2	+8.97980E-2	+3.00715E-2	+3.64440E-2
+3.62500E+2	+8.63953E-2	+2.97260E-2	+3.57532E-2
+3.63000E+2	+8.58459E-2	+2.92063E-2	+3.48991E-2
+3.63500E+2	+8.74481E-2	+2.85634E-2	+3.38030E-2
+3.64000E+2	+8.44421E-2	+2.77755E-2	+3.25679E-2
+3.64500E+2	+8.18939E-2	+2.70098E-2	+3.12877E-2
+3.65000E+2	+7.95288E-2	+2.61800E-2	+2.99173E-2
+3.65500E+2	+8.22906E-2	+2.53469E-2	+2.84587E-2
+3.66000E+2	+7.86591E-2	+2.44208E-2	+2.68290E-2
+3.66500E+2	+8.11768E-2	+2.34345E-2	+2.50378E-2
